birth_year,birth_month,region,age,n_births,n_valid_status,n_single,n_married,n_widowed,n_separated,n_uniao_estavel,n_unknown,n_dtnascmae_invalid
2018,9,2,18,2994,2947,1848,235,1,3,860,47,0
2018,9,2,19,3270,3217,1918,331,4,9,955,53,0
2018,9,3,12,8,8,8,0,0,0,0,0,0
2018,9,3,13,57,57,53,0,0,0,4,0,0
2018,9,3,14,332,330,301,3,0,0,26,2,0
2018,9,3,15,781,775,690,7,0,0,78,6,0
2018,9,3,16,1470,1463,1207,45,0,0,211,7,0
2018,9,3,17,2048,2038,1675,110,2,1,250,10,0
2018,9,3,18,2720,2705,2004,260,1,2,438,15,0
2018,9,3,19,3490,3468,2466,462,0,9,531,22,0
2018,9,4,12,1,1,1,0,0,0,0,0,0
2018,9,4,13,28,28,25,0,0,0,3,0,0
2018,9,4,14,117,117,97,0,0,0,20,0,0
2018,9,4,15,264,264,199,2,0,0,63,0,0
2018,9,4,16,469,465,351,14,2,0,98,4,0
2018,9,4,17,726,723,498,39,0,0,186,3,0
2018,9,4,18,976,971,663,97,0,2,209,5,0
2018,9,4,19,1174,1166,736,147,1,0,282,8,0
2018,9,5,12,2,2,1,0,0,0,1,0,0
2018,9,5,13,28,28,26,1,0,0,1,0,0
2018,9,5,14,101,99,88,3,0,0,8,2,0
2018,9,5,15,259,256,225,5,0,0,26,3,0
2018,9,5,16,389,385,297,8,0,2,78,4,0
2018,9,5,17,551,548,399,44,0,0,105,3,0
2018,9,5,18,783,771,514,79,0,3,175,12,0
2018,9,5,19,822,813,520,104,2,0,187,9,0
2018,10,0,10,1,1,1,0,0,0,0,0,0
2018,10,0,11,11,11,11,0,0,0,0,0,0
2018,10,0,12,47,47,41,0,0,0,6,0,0
2018,10,0,13,340,333,271,1,0,0,61,7,0
2018,10,0,14,1300,1290,1001,13,0,0,276,10,0
2018,10,0,15,3035,3000,2268,28,0,1,703,35,0
2018,10,0,16,5166,5116,3685,125,4,4,1298,50,0
2018,10,0,17,6863,6805,4700,359,1,5,1740,58,0
2018,10,0,18,8814,8734,5688,720,6,19,2301,80,0
2018,10,0,19,10395,10302,6407,1263,2,16,2614,93,0
2018,10,1,11,2,2,2,0,0,0,0,0,0
2018,10,1,12,15,15,13,0,0,0,2,0,0
2018,10,1,13,75,73,58,0,0,0,15,2,0
2018,10,1,14,283,280,188,6,0,0,86,3,0
2018,10,1,15,643,635,428,7,0,0,200,8,0
2018,10,1,16,1010,1000,611,18,1,1,369,10,0
2018,10,1,17,1237,1223,727,48,0,2,446,14,0
2018,10,1,18,1478,1466,835,98,0,2,531,12,0
2018,10,1,19,1610,1593,807,156,0,3,627,17,0
2018,10,2,11,3,3,3,0,0,0,0,0,0
2018,10,2,12,18,18,14,0,0,0,4,0,0
2018,10,2,13,141,137,105,0,0,0,32,4,0
2018,10,2,14,526,521,387,3,0,0,131,5,0
2018,10,2,15,1148,1129,803,11,0,0,315,19,0
2018,10,2,16,1925,1897,1282,45,3,2,565,28,0
2018,10,2,17,2394,2365,1504,118,0,1,742,29,0
2018,10,2,18,3065,3018,1825,235,1,7,950,47,0
2018,10,2,19,3380,3344,1997,350,0,2,995,36,0
2018,10,3,11,2,2,2,0,0,0,0,0,0
2018,10,3,12,7,7,7,0,0,0,0,0,0
2018,10,3,13,76,75,66,1,0,0,8,1,0
2018,10,3,14,279,279,254,2,0,0,23,0,0
2018,10,3,15,736,731,642,3,0,1,85,5,0
2018,10,3,16,1376,1369,1163,43,0,0,163,7,0
2018,10,3,17,2034,2025,1641,112,1,0,271,9,0
2018,10,3,18,2659,2647,1944,246,2,6,449,12,0
2018,10,3,19,3307,3281,2305,466,2,5,503,26,0
2018,10,4,11,2,2,2,0,0,0,0,0,0
2018,10,4,12,2,2,2,0,0,0,0,0,0
2018,10,4,13,26,26,23,0,0,0,3,0,0
2018,10,4,14,108,108,89,1,0,0,18,0,0
2018,10,4,15,286,284,213,5,0,0,66,2,0
2018,10,4,16,471,470,335,13,0,0,122,1,0
2018,10,4,17,676,675,475,36,0,1,163,1,0
2018,10,4,18,900,899,605,75,1,1,217,1,0
2018,10,4,19,1219,1215,769,167,0,2,277,4,0
2018,10,5,10,1,1,1,0,0,0,0,0,0
2018,10,5,11,2,2,2,0,0,0,0,0,0
2018,10,5,12,5,5,5,0,0,0,0,0,0
2018,10,5,13,22,22,19,0,0,0,3,0,0
2018,10,5,14,104,102,83,1,0,0,18,2,0
2018,10,5,15,222,221,182,2,0,0,37,1,0
2018,10,5,16,384,380,294,6,0,1,79,4,0
2018,10,5,17,522,517,353,45,0,1,118,5,0
2018,10,5,18,712,704,479,66,2,3,154,8,0
2018,10,5,19,879,869,529,124,0,4,212,10,0
2018,11,0,10,1,1,1,0,0,0,0,0,0
2018,11,0,11,8,8,8,0,0,0,0,0,0
2018,11,0,12,31,30,25,0,0,0,5,1,0
2018,11,0,13,341,336,286,3,0,0,47,5,0
2018,11,0,14,1136,1125,909,8,0,0,208,11,0
2018,11,0,15,2929,2899,2264,23,1,0,611,30,0
2018,11,0,16,4845,4796,3453,118,2,6,1217,49,0
2018,11,0,17,6675,6603,4538,377,1,4,1683,72,0
2018,11,0,18,8286,8205,5449,662,4,8,2082,81,0
2018,11,0,19,9946,9841,6163,1167,6,27,2478,105,0
2018,11,1,10,1,1,1,0,0,0,0,0,0
2018,11,1,11,2,2,2,0,0,0,0,0,0
2018,11,1,12,7,7,6,0,0,0,1,0,0
2018,11,1,13,86,86,67,0,0,0,19,0,0
2018,11,1,14,229,227,172,0,0,0,55,2,0
2018,11,1,15,583,579,424,4,0,0,151,4,0
2018,11,1,16,941,935,586,17,0,0,332,6,0
2018,11,1,17,1207,1194,741,48,0,0,405,13,0
2018,11,1,18,1390,1379,765,85,0,0,529,11,0
2018,11,1,19,1539,1528,824,124,1,3,576,11,0
2018,11,2,11,3,3,3,0,0,0,0,0,0
2018,11,2,12,11,10,7,0,0,0,3,1,0
2018,11,2,13,131,128,106,1,0,0,21,3,0
2018,11,2,14,461,454,344,3,0,0,107,7,0
2018,11,2,15,1118,1099,786,12,1,0,300,19,0
2018,11,2,16,1656,1631,1065,51,1,3,511,25,0
2018,11,2,17,2375,2340,1479,128,1,2,730,35,0
2018,11,2,18,2796,2749,1731,178,3,3,834,47,0
2018,11,2,19,3092,3032,1783,316,1,7,925,60,0
2018,11,3,11,3,3,3,0,0,0,0,0,0
2018,11,3,12,8,8,8,0,0,0,0,0,0
2018,11,3,13,80,80,77,0,0,0,3,0,0
2018,11,3,14,293,291,267,2,0,0,22,2,0
2018,11,3,15,724,721,642,4,0,0,75,3,0
2018,11,3,16,1393,1381,1158,31,0,3,189,12,0
2018,11,3,17,1933,1920,1528,115,0,0,277,13,0
2018,11,3,18,2538,2524,1885,253,0,2,384,14,0
2018,11,3,19,3327,3311,2362,449,1,7,492,16,0
2018,11,4,12,1,1,1,0,0,0,0,0,0
2018,11,4,13,21,21,19,1,0,0,1,0,0
2018,11,4,14,69,69,57,1,0,0,11,0,0
2018,11,4,15,281,279,230,0,0,0,49,2,0
2018,11,4,16,472,469,355,11,1,0,102,3,0
2018,11,4,17,626,624,428,52,0,2,142,2,0
2018,11,4,18,932,929,630,80,1,2,216,3,0
2018,11,4,19,1156,1148,724,150,1,6,267,8,0
2018,11,5,12,4,4,3,0,0,0,1,0,0
2018,11,5,13,23,21,17,1,0,0,3,2,0
2018,11,5,14,84,84,69,2,0,0,13,0,0
2018,11,5,15,223,221,182,3,0,0,36,2,0
2018,11,5,16,383,380,289,8,0,0,83,3,0
2018,11,5,17,534,525,362,34,0,0,129,9,0
2018,11,5,18,630,624,438,66,0,1,119,6,0
2018,11,5,19,832,822,470,128,2,4,218,10,0
2018,12,0,11,4,4,3,0,0,0,1,0,0
2018,12,0,12,48,47,35,1,0,0,11,1,0
2018,12,0,13,330,326,272,4,0,0,50,4,0
2018,12,0,14,1167,1158,918,7,0,0,233,9,0
2018,12,0,15,3030,3000,2336,27,1,2,634,30,0
2018,12,0,16,4920,4873,3510,114,2,4,1243,47,0
2018,12,0,17,6522,6472,4529,329,1,5,1608,50,0
2018,12,0,18,8502,8427,5634,694,3,7,2089,75,0
2018,12,0,19,10373,10279,6423,1176,4,22,2654,94,0
2018,12,1,11,1,1,0,0,0,0,1,0,0
2018,12,1,12,11,11,8,0,0,0,3,0,0
2018,12,1,13,88,86,66,3,0,0,17,2,0
2018,12,1,14,256,253,195,2,0,0,56,3,0
2018,12,1,15,570,564,387,4,0,0,173,6,0
2018,12,1,16,929,926,581,19,0,0,326,3,0
2018,12,1,17,1130,1124,696,42,0,2,384,6,0
2018,12,1,18,1338,1325,737,73,0,2,513,13,0
2018,12,1,19,1541,1529,824,106,0,1,598,12,0
2018,12,2,11,2,2,2,0,0,0,0,0,0
2018,12,2,12,21,20,15,1,0,0,4,1,0
2018,12,2,13,128,127,103,1,0,0,23,1,0
2018,12,2,14,428,424,311,4,0,0,109,4,0
2018,12,2,15,1152,1133,849,14,1,2,267,19,0
2018,12,2,16,1766,1738,1176,44,1,1,516,28,0
2018,12,2,17,2328,2299,1530,103,0,2,664,29,0
2018,12,2,18,2874,2842,1766,221,1,3,851,32,0
2018,12,2,19,3292,3254,1917,326,2,5,1004,38,0
2018,12,3,11,1,1,1,0,0,0,0,0,0
2018,12,3,12,7,7,5,0,0,0,2,0,0
2018,12,3,13,63,62,58,0,0,0,4,1,0
2018,12,3,14,292,291,247,1,0,0,43,1,0
2018,12,3,15,814,811,720,2,0,0,89,3,0
2018,12,3,16,1389,1379,1153,26,1,3,196,10,0
2018,12,3,17,1910,1902,1500,106,0,0,296,8,0
2018,12,3,18,2681,2663,2057,234,1,0,371,18,0
2018,12,3,19,3473,3451,2388,454,2,11,596,22,0
2018,12,4,12,3,3,2,0,0,0,1,0,0
2018,12,4,13,25,25,23,0,0,0,2,0,0
2018,12,4,14,108,108,90,0,0,0,18,0,0
2018,12,4,15,255,255,186,4,0,0,65,0,0
2018,12,4,16,438,436,321,10,0,0,105,2,0
2018,12,4,17,629,627,423,36,0,0,168,2,0
2018,12,4,18,963,957,641,103,0,2,211,6,0
2018,12,4,19,1238,1230,786,159,0,4,281,8,0
2018,12,5,12,6,6,5,0,0,0,1,0,0
2018,12,5,13,26,26,22,0,0,0,4,0,0
2018,12,5,14,83,82,75,0,0,0,7,1,0
2018,12,5,15,239,237,194,3,0,0,40,2,0
2018,12,5,16,398,394,279,15,0,0,100,4,0
2018,12,5,17,525,520,380,42,1,1,96,5,0
2018,12,5,18,646,640,433,63,1,0,143,6,0
2018,12,5,19,829,815,508,131,0,1,175,14,0
2019,1,0,11,4,4,2,0,0,0,2,0,0
2019,1,0,12,45,44,39,0,0,0,5,1,0
2019,1,0,13,330,326,273,4,0,0,49,4,0
2019,1,0,14,1286,1270,1035,9,0,0,226,16,0
2019,1,0,15,3023,2983,2333,25,0,2,623,40,0
2019,1,0,16,5064,5009,3735,130,1,4,1139,55,0
2019,1,0,17,7060,6984,4869,386,1,4,1724,76,0
2019,1,0,18,8747,8670,5812,741,4,12,2101,77,0
2019,1,0,19,10498,10396,6598,1276,8,21,2493,102,0
2019,1,1,11,3,3,2,0,0,0,1,0,0
2019,1,1,12,10,10,9,0,0,0,1,0,0
2019,1,1,13,71,70,53,0,0,0,17,1,0
2019,1,1,14,247,245,181,0,0,0,64,2,0
2019,1,1,15,538,531,369,2,0,1,159,7,0
2019,1,1,16,875,866,541,12,0,1,312,9,0
2019,1,1,17,1207,1195,706,41,1,3,444,12,0
2019,1,1,18,1318,1309,735,78,1,3,492,9,0
2019,1,1,19,1432,1412,757,113,2,1,539,20,0
2019,1,2,11,1,1,0,0,0,0,1,0,0
2019,1,2,12,18,17,14,0,0,0,3,1,0
2019,1,2,13,139,136,108,3,0,0,25,3,0
2019,1,2,14,482,472,362,6,0,0,104,10,0
2019,1,2,15,1077,1055,776,12,0,1,266,22,0
2019,1,2,16,1734,1706,1196,48,1,0,461,28,0
2019,1,2,17,2449,2410,1563,128,0,0,719,39,0
2019,1,2,18,2888,2843,1815,224,3,1,800,45,0
2019,1,2,19,3238,3185,1871,353,3,3,955,53,0
2019,1,3,12,9,9,9,0,0,0,0,0,0
2019,1,3,13,69,69,65,1,0,0,3,0,0
2019,1,3,14,333,331,303,2,0,0,26,2,0
2019,1,3,15,873,866,759,7,0,0,100,7,0
2019,1,3,16,1516,1505,1270,48,0,3,184,11,0
2019,1,3,17,2109,2092,1681,121,0,0,290,17,0
2019,1,3,18,2839,2821,2143,257,0,6,415,18,0
2019,1,3,19,3710,3688,2607,514,3,12,552,22,0
2019,1,4,12,3,3,3,0,0,0,0,0,0
2019,1,4,13,21,21,18,0,0,0,3,0,0
2019,1,4,14,118,117,95,0,0,0,22,1,0
2019,1,4,15,291,290,224,2,0,0,64,1,0
2019,1,4,16,499,497,389,8,0,0,100,2,0
2019,1,4,17,722,717,513,51,0,1,152,5,0
2019,1,4,18,968,965,644,95,0,1,225,3,0
2019,1,4,19,1230,1226,799,161,0,1,265,4,0
2019,1,5,12,5,5,4,0,0,0,1,0,0
2019,1,5,13,30,30,29,0,0,0,1,0,0
2019,1,5,14,106,105,94,1,0,0,10,1,0
2019,1,5,15,244,241,205,2,0,0,34,3,0
2019,1,5,16,440,435,339,14,0,0,82,5,0
2019,1,5,17,573,570,406,45,0,0,119,3,0
2019,1,5,18,734,732,475,87,0,1,169,2,0
2019,1,5,19,888,885,564,135,0,4,182,3,0
2019,2,0,11,8,8,7,0,0,0,1,0,0
2019,2,0,12,41,39,34,0,0,0,5,2,0
2019,2,0,13,301,299,255,1,0,1,42,2,0
2019,2,0,14,1230,1217,992,4,0,1,220,13,0
2019,2,0,15,2844,2817,2242,12,1,1,561,27,0
2019,2,0,16,4751,4696,3507,123,1,4,1061,55,0
2019,2,0,17,6565,6494,4543,366,2,4,1579,71,0
2019,2,0,18,8181,8117,5458,640,4,8,2007,64,0
2019,2,0,19,9989,9891,6274,1183,4,21,2409,98,0
2019,2,1,11,2,2,1,0,0,0,1,0,0
2019,2,1,12,9,8,6,0,0,0,2,1,0
2019,2,1,13,71,70,56,0,0,0,14,1,0
2019,2,1,14,259,258,189,0,0,0,69,1,0
2019,2,1,15,496,491,330,3,0,0,158,5,0
2019,2,1,16,765,762,471,11,0,0,280,3,0
2019,2,1,17,1018,1009,598,41,1,1,368,9,0
2019,2,1,18,1192,1182,643,75,1,4,459,10,0
2019,2,1,19,1439,1426,770,106,0,3,547,13,0
2019,2,2,11,4,4,4,0,0,0,0,0,0
2019,2,2,12,17,16,13,0,0,0,3,1,0
2019,2,2,13,98,98,82,0,0,1,15,0,0
2019,2,2,14,446,440,335,1,0,1,103,6,0
2019,2,2,15,1041,1025,758,2,0,1,264,16,0
2019,2,2,16,1694,1660,1190,35,1,3,431,34,0
2019,2,2,17,2257,2219,1406,120,1,2,690,38,0
2019,2,2,18,2734,2697,1719,208,2,2,766,37,0
2019,2,2,19,3052,2996,1843,304,3,3,843,56,0
2019,2,3,11,2,2,2,0,0,0,0,0,0
2019,2,3,12,5,5,5,0,0,0,0,0,0
2019,2,3,13,68,68,63,0,0,0,5,0,0
2019,2,3,14,327,325,300,1,0,0,24,2,0
2019,2,3,15,837,834,750,5,1,0,78,3,0
2019,2,3,16,1428,1417,1184,50,0,1,182,11,0
2019,2,3,17,2086,2072,1689,117,0,0,266,14,0
2019,2,3,18,2647,2638,1987,229,0,0,422,9,0
2019,2,3,19,3479,3461,2413,498,1,9,540,18,0
2019,2,4,12,3,3,3,0,0,0,0,0,0
2019,2,4,13,30,30,27,0,0,0,3,0,0
2019,2,4,14,95,93,80,0,0,0,13,2,0
2019,2,4,15,251,249,206,0,0,0,43,2,0
2019,2,4,16,474,470,366,12,0,0,92,4,0
2019,2,4,17,661,657,465,46,0,1,145,4,0
2019,2,4,18,916,912,623,65,1,1,222,4,0
2019,2,4,19,1206,1201,773,136,0,2,290,5,0
2019,2,5,12,7,7,7,0,0,0,0,0,0
2019,2,5,13,34,33,27,1,0,0,5,1,0
2019,2,5,14,103,101,88,2,0,0,11,2,0
2019,2,5,15,219,218,198,2,0,0,18,1,0
2019,2,5,16,390,387,296,15,0,0,76,3,0
2019,2,5,17,543,537,385,42,0,0,110,6,0
2019,2,5,18,692,688,486,63,0,1,138,4,0
2019,2,5,19,813,807,475,139,0,4,189,6,0
2019,3,0,10,1,1,1,0,0,0,0,0,0
2019,3,0,11,10,10,8,0,0,0,2,0,0
2019,3,0,12,51,51,44,0,0,0,7,0,0
2019,3,0,13,365,362,301,3,0,1,57,3,0
2019,3,0,14,1282,1273,1040,10,0,0,223,9,0
2019,3,0,15,3197,3146,2484,32,1,2,627,51,0
2019,3,0,16,5267,5212,3889,114,5,6,1198,55,0
2019,3,0,17,7412,7336,5166,378,3,7,1782,76,0
2019,3,0,18,9211,9131,6146,725,7,8,2245,80,0
2019,3,0,19,11252,11137,7130,1367,2,24,2614,115,0
2019,3,1,11,4,4,2,0,0,0,2,0,0
2019,3,1,12,13,13,11,0,0,0,2,0,0
2019,3,1,13,82,81,66,3,0,0,12,1,0
2019,3,1,14,239,239,176,3,0,0,60,0,0
2019,3,1,15,572,563,385,8,0,1,169,9,0
2019,3,1,16,875,870,546,12,1,0,311,5,0
2019,3,1,17,1138,1131,674,43,1,2,411,7,0
2019,3,1,18,1390,1378,781,75,1,0,521,12,0
2019,3,1,19,1507,1488,808,124,1,1,554,19,0
2019,3,2,11,1,1,1,0,0,0,0,0,0
2019,3,2,12,24,24,19,0,0,0,5,0,0
2019,3,2,13,138,136,105,0,0,1,30,2,0
2019,3,2,14,480,471,363,4,0,0,104,9,0
2019,3,2,15,1203,1171,855,14,1,1,300,32,0
2019,3,2,16,1899,1865,1305,36,2,4,518,34,0
2019,3,2,17,2539,2495,1626,127,1,2,739,44,0
2019,3,2,18,2996,2950,1854,222,3,1,870,46,0
2019,3,2,19,3587,3530,2164,377,0,7,982,57,0
2019,3,3,11,2,2,2,0,0,0,0,0,0
2019,3,3,12,6,6,6,0,0,0,0,0,0
2019,3,3,13,83,83,75,0,0,0,8,0,0
2019,3,3,14,361,361,324,2,0,0,35,0,0
2019,3,3,15,899,893,800,7,0,0,86,6,0
2019,3,3,16,1583,1574,1337,40,0,0,197,9,0
2019,3,3,17,2286,2274,1828,118,1,2,325,12,0
2019,3,3,18,3043,3030,2314,260,3,2,451,13,0
2019,3,3,19,3822,3796,2679,523,1,7,586,26,0
2019,3,4,11,1,1,1,0,0,0,0,0,0
2019,3,4,12,2,2,2,0,0,0,0,0,0
2019,3,4,13,28,28,26,0,0,0,2,0,0
2019,3,4,14,100,100,89,0,0,0,11,0,0
2019,3,4,15,286,284,228,1,0,0,55,2,0
2019,3,4,16,502,499,393,13,1,0,92,3,0
2019,3,4,17,793,789,566,49,0,0,174,4,0
2019,3,4,18,983,977,675,88,0,4,210,6,0
2019,3,4,19,1350,1343,877,197,0,2,267,7,0
2019,3,5,10,1,1,1,0,0,0,0,0,0
2019,3,5,11,2,2,2,0,0,0,0,0,0
2019,3,5,12,6,6,6,0,0,0,0,0,0
2019,3,5,13,34,34,29,0,0,0,5,0,0
2019,3,5,14,102,102,88,1,0,0,13,0,0
2019,3,5,15,237,235,216,2,0,0,17,2,0
2019,3,5,16,408,404,308,13,1,2,80,4,0
2019,3,5,17,656,647,472,41,0,1,133,9,0
2019,3,5,18,799,796,522,80,0,1,193,3,0
2019,3,5,19,986,980,602,146,0,7,225,6,0
2019,4,0,11,8,8,6,0,0,0,2,0,0
2019,4,0,12,45,44,39,1,0,0,4,1,0
2019,4,0,13,345,344,288,4,0,0,52,1,0
2019,4,0,14,1311,1288,1032,7,0,0,249,23,0
2019,4,0,15,3068,3034,2368,26,0,1,639,34,0
2019,4,0,16,5117,5050,3735,127,1,2,1185,67,0
2019,4,0,17,7143,7075,5002,374,5,5,1689,68,0
2019,4,0,18,8928,8850,5948,670,7,8,2217,78,0
2019,4,0,19,10708,10614,6909,1121,2,19,2563,94,0
2019,4,1,11,4,4,2,0,0,0,2,0,0
2019,4,1,12,14,13,11,0,0,0,2,1,0
2019,4,1,13,74,74,59,2,0,0,13,0,0
2019,4,1,14,255,253,174,2,0,0,77,2,0
2019,4,1,15,614,608,412,8,0,0,188,6,0
2019,4,1,16,889,881,545,14,0,1,321,8,0
2019,4,1,17,1164,1152,653,53,2,0,444,12,0
2019,4,1,18,1383,1371,770,59,1,1,540,12,0
2019,4,1,19,1582,1567,858,114,0,4,591,15,0
2019,4,2,11,3,3,3,0,0,0,0,0,0
2019,4,2,12,16,16,14,1,0,0,1,0,0
2019,4,2,13,148,148,112,1,0,0,35,0,0
2019,4,2,14,496,485,373,4,0,0,108,11,0
2019,4,2,15,1149,1127,826,12,0,1,288,22,0
2019,4,2,16,1847,1805,1248,50,1,0,506,42,0
2019,4,2,17,2473,2440,1673,119,2,3,643,33,0
2019,4,2,18,2968,2924,1877,212,4,1,830,44,0
2019,4,2,19,3274,3225,1995,306,1,3,920,49,0
2019,4,3,11,1,1,1,0,0,0,0,0,0
2019,4,3,12,9,9,8,0,0,0,1,0,0
2019,4,3,13,76,76,72,1,0,0,3,0,0
2019,4,3,14,356,349,320,0,0,0,29,7,0
2019,4,3,15,817,813,729,2,0,0,82,4,0
2019,4,3,16,1476,1465,1245,35,0,0,185,11,0
2019,4,3,17,2137,2121,1701,118,0,0,302,16,0
2019,4,3,18,2895,2881,2150,257,1,5,468,14,0
2019,4,3,19,3679,3663,2630,451,1,9,572,16,0
2019,4,4,12,2,2,2,0,0,0,0,0,0
2019,4,4,13,18,18,18,0,0,0,0,0,0
2019,4,4,14,105,103,88,1,0,0,14,2,0
2019,4,4,15,277,277,222,3,0,0,52,0,0
2019,4,4,16,487,484,375,14,0,1,94,3,0
2019,4,4,17,763,761,538,47,0,1,175,2,0
2019,4,4,18,912,909,624,85,0,0,200,3,0
2019,4,4,19,1282,1276,870,134,0,1,271,6,0
2019,4,5,12,4,4,4,0,0,0,0,0,0
2019,4,5,13,29,28,27,0,0,0,1,1,0
2019,4,5,14,99,98,77,0,0,0,21,1,0
2019,4,5,15,211,209,179,1,0,0,29,2,0
2019,4,5,16,418,415,322,14,0,0,79,3,0
2019,4,5,17,606,601,437,37,1,1,125,5,0
2019,4,5,18,770,765,527,57,1,1,179,5,0
2019,4,5,19,891,883,556,116,0,2,209,8,0
2019,5,0,11,7,7,6,0,0,0,1,0,0
2019,5,0,12,44,43,38,0,0,0,5,1,0
2019,5,0,13,365,358,308,0,0,0,50,7,0
2019,5,0,14,1239,1225,967,7,0,0,251,14,0
2019,5,0,15,3115,3080,2422,21,0,3,634,35,0
2019,5,0,16,5150,5101,3774,121,0,5,1201,49,0
2019,5,0,17,7376,7310,5148,371,2,8,1781,66,0
2019,5,0,18,8895,8812,5951,703,4,12,2142,83,0
2019,5,0,19,10980,10882,6998,1180,5,13,2686,98,0
2019,5,1,11,2,2,2,0,0,0,0,0,0
2019,5,1,12,8,8,8,0,0,0,0,0,0
2019,5,1,13,78,77,61,0,0,0,16,1,0
2019,5,1,14,244,239,167,0,0,0,72,5,0
2019,5,1,15,585,580,381,3,0,0,196,5,0
2019,5,1,16,900,890,569,16,0,0,305,10,0
2019,5,1,17,1136,1128,622,43,1,2,460,8,0
2019,5,1,18,1387,1374,760,73,1,2,538,13,0
2019,5,1,19,1565,1553,845,123,1,0,584,12,0
2019,5,2,11,4,4,4,0,0,0,0,0,0
2019,5,2,12,23,22,17,0,0,0,5,1,0
2019,5,2,13,148,143,119,0,0,0,24,5,0
2019,5,2,14,488,483,361,4,0,0,118,5,0
2019,5,2,15,1163,1142,858,7,0,3,274,21,0
2019,5,2,16,1873,1855,1284,37,0,1,533,18,0
2019,5,2,17,2538,2503,1665,109,0,3,726,35,0
2019,5,2,18,2884,2838,1757,228,1,3,849,46,0
2019,5,2,19,3447,3390,2058,318,1,3,1010,57,0
2019,5,3,12,8,8,8,0,0,0,0,0,0
2019,5,3,13,94,93,89,0,0,0,4,1,0
2019,5,3,14,299,297,266,2,0,0,29,2,0
2019,5,3,15,856,849,759,6,0,0,84,7,0
2019,5,3,16,1465,1457,1236,42,0,3,176,8,0
2019,5,3,17,2310,2298,1854,130,0,2,312,12,0
2019,5,3,18,2890,2875,2212,253,1,2,407,15,0
2019,5,3,19,3752,3738,2631,493,2,6,606,14,0
2019,5,4,12,1,1,1,0,0,0,0,0,0
2019,5,4,13,22,22,19,0,0,0,3,0,0
2019,5,4,14,100,100,81,0,0,0,19,0,0
2019,5,4,15,273,273,225,2,0,0,46,0,0
2019,5,4,16,497,493,374,16,0,1,102,4,0
2019,5,4,17,774,772,556,50,1,0,165,2,0
2019,5,4,18,998,995,719,78,1,2,195,3,0
2019,5,4,19,1348,1341,897,132,1,2,309,7,0
2019,5,5,11,1,1,0,0,0,0,1,0,0
2019,5,5,12,4,4,4,0,0,0,0,0,0
2019,5,5,13,23,23,20,0,0,0,3,0,0
2019,5,5,14,108,106,92,1,0,0,13,2,0
2019,5,5,15,238,236,199,3,0,0,34,2,0
2019,5,5,16,415,406,311,10,0,0,85,9,0
2019,5,5,17,618,609,451,39,0,1,118,9,0
2019,5,5,18,736,730,503,71,0,3,153,6,0
2019,5,5,19,868,860,567,114,0,2,177,8,0
2019,6,0,10,1,1,1,0,0,0,0,0,0
2019,6,0,11,9,9,8,1,0,0,0,0,0
2019,6,0,12,44,43,38,1,0,0,4,1,0
2019,6,0,13,337,332,292,0,0,0,40,5,0
2019,6,0,14,1243,1231,980,5,0,0,246,12,0
2019,6,0,15,2946,2914,2268,20,0,0,626,32,0
2019,6,0,16,4979,4937,3667,133,1,1,1135,42,0
2019,6,0,17,6669,6612,4751,347,3,6,1505,57,0
2019,6,0,18,8384,8311,5650,672,1,9,1979,73,0
2019,6,0,19,9889,9808,6409,1080,1,8,2310,81,0
2019,6,1,11,3,3,2,1,0,0,0,0,0
2019,6,1,12,11,10,8,0,0,0,2,1,0
2019,6,1,13,69,68,53,0,0,0,15,1,0
2019,6,1,14,248,246,193,1,0,0,52,2,0
2019,6,1,15,518,514,347,2,0,0,165,4,0
2019,6,1,16,851,844,567,18,0,0,259,7,0
2019,6,1,17,1145,1137,712,39,0,0,386,8,0
2019,6,1,18,1267,1254,724,72,0,2,456,13,0
2019,6,1,19,1445,1436,813,100,0,1,522,9,0
2019,6,2,11,5,5,5,0,0,0,0,0,0
2019,6,2,12,18,18,17,0,0,0,1,0,0
2019,6,2,13,130,128,111,0,0,0,17,2,0
2019,6,2,14,511,503,363,4,0,0,136,8,0
2019,6,2,15,1072,1054,764,11,0,0,279,18,0
2019,6,2,16,1778,1751,1217,45,1,1,487,27,0
2019,6,2,17,2288,2260,1525,110,3,2,620,28,0
2019,6,2,18,2773,2731,1743,209,1,1,777,42,0
2019,6,2,19,3038,2990,1841,297,0,0,852,48,0
2019,6,3,10,1,1,1,0,0,0,0,0,0
2019,6,3,11,1,1,1,0,0,0,0,0,0
2019,6,3,12,8,8,7,1,0,0,0,0,0
2019,6,3,13,78,76,74,0,0,0,2,2,0
2019,6,3,14,305,304,278,0,0,0,26,1,0
2019,6,3,15,823,821,740,3,0,0,78,2,0
2019,6,3,16,1412,1408,1171,43,0,0,194,4,0
2019,6,3,17,2054,2042,1658,116,0,3,265,12,0
2019,6,3,18,2791,2780,2111,238,0,3,428,11,0
2019,6,3,19,3383,3370,2426,460,0,6,478,13,0
2019,6,4,12,2,2,2,0,0,0,0,0,0
2019,6,4,13,30,30,27,0,0,0,3,0,0
2019,6,4,14,89,89,75,0,0,0,14,0,0
2019,6,4,15,285,283,217,3,0,0,63,2,0
2019,6,4,16,505,504,376,16,0,0,112,1,0
2019,6,4,17,673,669,478,51,0,1,139,4,0
2019,6,4,18,870,867,600,78,0,0,189,3,0
